4.296406269073486,4.827657699584961,21.021915435791016
4.441917896270752,5.36422872543335,20.362957000732422
4.664889812469482,5.971724510192871,19.807313919067383
4.964641094207764,6.65561580657959,19.370004653930664
5.341525554656982,7.420154571533203,19.069801330566406
5.796334743499756,8.266395568847656,18.9296875
6.329473972320557,9.18980598449707,18.977014541625977
6.939620494842529,10.177101135253906,19.242921829223633
7.622183799743652,11.202560424804688,19.760347366333008
8.367347717285156,12.22403335571289,20.559988021850586
9.157495498657227,13.179642677307129,21.66346549987793
9.965197563171387,13.987394332885742,23.073556900024414
10.751466751098633,14.549595832824707,24.761932373046875
11.466082572937012,14.765496253967285,26.657974243164062
12.051115989685059,14.552085876464844,28.643447875976562
12.447663307189941,13.869620323181152,30.55980682373047
12.606080055236816,12.743203163146973,32.23162841796875
12.497084617614746,11.269115447998047,33.502201080322266
12.119705200195312,9.59842300415039,34.26887130737305
11.502998352050781,7.902528762817383,34.503501892089844
10.70059585571289,6.334341526031494,34.2491455078125
9.780162811279297,5.000613689422607,33.59735107421875
8.811173439025879,3.952868938446045,32.65898513793945
7.855309009552002,3.1952452659606934,31.53920555114746
6.960555553436279,2.700216293334961,30.323415756225586
6.1595306396484375,2.4249706268310547,29.073448181152344
5.470803737640381,2.324061393737793,27.83041000366211
4.901727199554443,2.3568668365478516,26.619802474975586
4.451672077178955,2.491152048110962,25.456735610961914
4.115156173706055,2.703813076019287,24.35024642944336
3.884307861328125,2.9801273345947266,23.306095123291016
3.750715970993042,3.3124380111694336,22.328828811645508
3.70662260055542,3.6986958980560303,21.423051834106445
3.7457432746887207,4.141082763671875,20.59423065185547
3.8636181354522705,4.644928455352783,19.8494815826416
4.057777404785156,5.217629432678223,19.198299407958984
4.327674388885498,5.867672443389893,18.653188705444336
4.674403190612793,6.603469371795654,18.230512619018555
5.100220203399658,7.431930065155029,17.951217651367188
5.608021259307861,8.356428146362305,17.841747283935547
6.200167655944824,9.373931884765625,17.9344482421875
6.8771867752075195,10.471231460571289,18.266956329345703
7.635795593261719,11.620047569274902,18.88043975830078
8.466307640075684,12.771610260009766,19.814607620239258
9.349664688110352,13.85198974609375,21.09925651550293
10.254344940185547,14.760560035705566,22.741439819335938
11.134177207946777,15.37561321258545,24.708843231201172
11.928579330444336,15.57091236114502,26.914087295532227
12.566642761230469,15.24422550201416,29.207626342773438
12.976984024047852,14.352956771850586,31.388626098632812
13.101326942443848,12.942131996154785,33.23927307128906
12.9088716506958,11.148835182189941,34.57467269897461
12.405951499938965,9.174259185791016,35.28929901123047
11.63628101348877,7.232456207275391,35.37757873535156
10.671550750732422,5.499224662780762,34.92027282714844
9.595998764038086,4.081695556640625,34.047733306884766
8.491296768188477,3.0159530639648438,32.900062561035156
7.425503253936768,2.2838876247406006,31.598342895507812
6.447739124298096,1.8365639448165894,30.232675552368164
5.588122844696045,1.614614486694336,28.86258888244629
4.860710620880127,1.561673641204834,27.523534774780273
4.267651081085205,1.6311123371124268,26.234703063964844
3.803311347961426,1.7880754470825195,25.005550384521484
3.4578678607940674,2.008988380432129,23.84031105041504
3.219910144805908,2.279817819595337,22.740901947021484
3.078296422958374,2.594143867492676,21.70870590209961
3.0233278274536133,2.9513959884643555,20.74545669555664
3.0473744869232178,3.3553357124328613,19.85395050048828
3.1451876163482666,3.8129701614379883,19.038511276245117
3.313972234725952,4.333688735961914,18.30544090270996
3.553321361541748,4.928590297698975,17.663888931274414
3.8650119304656982,5.609712600708008,17.12665367126465
4.2526984214782715,6.389138221740723,16.710954666137695
4.721467971801758,7.277714729309082,16.439838409423828
5.277174949645996,8.282950401306152,16.34317970275879
5.925460338592529,9.405874252319336,16.459049224853516
6.670121192932129,10.63631820678711,16.8336124420166
